job ID,institution,Job Catagory,Job Number,List ID,CountMethod,URL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
9,BNY MELLON,Facilities Management,3,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Facilities%20Management,"('team', 14)","('lead', 10)","('time', 9)","('critical', 9)","('system', 8)","('report', 7)","('experience', 7)","('frastructure', 7)","('high', 6)","('processes', 6)","('change', 5)","('focus', 5)","('role', 5)","('provide', 4)","('partners', 3)","('supporting', 3)","('regulation', 3)","('strategy', 3)","('gain', 2)","('create', 2)","('opportunities', 2)","('trade', 2)","('matter', 2)","('model', 2)","('early', 2)","('demand', 1)","('offering', 1)","('subject', 1)","('pressure', 1)","('wealth', 1)","('lend', 1)","('offer', 1)","('incumbent', 1)","('low', 1)","('transactions', 1)","('authentication', 0)","('manufacturers', 0)","('power', 0)","('connected', 0)","('lower', 0)","('circa', 0)","('flows', 0)","('case', 0)","('increasingly', 0)","('major', 0)","('share', 0)","('forces', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('impact', 0)","('merchants', 0)","('user', 0)","('adoption', 0)","('context', 0)","('core', 0)","('technologies', 0)","('signs', 0)","('futures', 0)","('venture', 0)","('advice', 0)","('alternative', 0)","('executive', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('open', 0)","('trading', 0)","('card', 0)","('experts', 0)","('users', 0)","('chain', 0)","('channels', 0)","('approach', 0)","('crowdfund', 0)","('offerings', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('emerging', 0)","('increasing', 0)","('continued', 0)","('funding', 0)","('models', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('director', 0)","('potential', 0)","('underwriting', 0)","('access', 0)","('innovation', 0)","('growth', 0)","('competition', 0)"
9,BNY MELLON,Facilities Management,3,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Facilities%20Management,"('manage', 62)","('services', 25)","('require', 13)","('invest', 11)","('manager', 10)","('managers', 10)","('process', 9)","('managing', 8)","('required', 7)","('providing', 6)","('risk', 5)","('requirements', 5)","('requirement', 5)","('provide', 4)","('investor', 4)","('manages', 3)","('product', 3)","('institution', 3)","('regulation', 3)","('banks', 2)","('risks', 2)","('products', 2)","('regulator', 2)","('investments', 2)","('regulatory', 2)","('provides', 1)","('servicing', 1)","('managed', 1)","('productivity', 1)","('transactions', 1)","('transact', 1)","('base', 1)","('based', 1)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('payments', 0)","('financially', 0)","('financials', 0)","('risking', 0)","('platform', 0)","('customer adoption', 0)","('retail banking', 0)","('data', 0)","('increasing', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('manageable', 0)","('production', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processing', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transacting', 0)","('institutional investors', 0)","('lowering market', 0)","('regulators', 0)","('regulated', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('technology', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('information', 0)","('inform', 0)","('informed', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('requires', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
10,BNY MELLON,Finance/Accounting,96,1,wordcount,https://jobs.bnymellon.com/jobs?page=10&categories=Finance%2FAccounting,"('business', 354)","('financial', 317)","('service', 244)","('process', 226)","('management', 215)","('data', 152)","('investment', 122)","('services', 120)","('processes', 111)","('time', 103)","('regulatory', 103)","('risk', 101)","('asset', 96)","('market', 86)","('system', 86)","('role', 83)","('provide', 76)","('product', 76)","('investor', 69)","('investors', 68)","('assets', 68)","('markets', 67)","('high', 65)","('global', 62)","('individual', 55)","('ability', 52)","('capital', 50)","('key', 47)","('bank', 46)","('systems', 42)","('based', 41)","('products', 40)","('solutions', 40)","('trade', 38)","('state', 34)","('institutions', 32)","('technology', 32)","('risks', 31)","('industry', 31)","('regulators', 29)","('transaction', 27)","('customer', 25)","('banks', 24)","('opportunities', 24)","('entities', 24)","('transactions', 23)","('cost', 18)","('findings', 16)","('real', 13)","('banking', 11)","('customers', 10)","('models', 10)","('user', 9)","('case', 9)","('potential', 8)","('platform', 8)","('insurance', 7)","('implications', 7)","('funding', 7)","('equity', 6)","('trading', 6)","('access', 5)","('current', 5)","('platforms', 4)","('payment', 4)","('providers', 4)","('users', 4)","('conclusion', 4)","('automated', 4)","('wealth', 4)","('economic', 3)","('payments', 3)","('firms', 3)","('alternative', 2)","('future', 2)","('introduction', 2)","('credit', 2)","('infrastructure', 2)","('online', 2)","('scale', 2)","('forum', 1)","('lending', 1)","('scenario', 1)","('transfer', 1)","('identity', 0)","('digital', 0)","('traditional', 0)","('uncertainties', 0)","('insurers', 0)","('dlt', 0)","('intermediaries', 0)","('states', 0)","('incumbents', 0)","('fis', 0)","('smart', 0)","('ecosystem', 0)","('attributes', 0)","('mobile', 0)","('crowdfunding', 0)","('distributed', 0)"
10,BNY MELLON,Finance/Accounting,96,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=10&categories=Finance%2FAccounting,"('report', 380)","('experience', 338)","('team', 298)","('processes', 111)","('time', 103)","('lead', 94)","('system', 86)","('change', 84)","('role', 83)","('provide', 76)","('high', 65)","('focus', 54)","('regulation', 46)","('impact', 45)","('supporting', 44)","('create', 42)","('trade', 38)","('executive', 37)","('early', 36)","('low', 34)","('strategy', 30)","('matter', 29)","('opportunities', 24)","('gain', 23)","('transactions', 23)","('card', 22)","('model', 21)","('partners', 20)","('core', 17)","('growth', 13)","('subject', 12)","('approach', 10)","('emerging', 10)","('models', 10)","('case', 9)","('user', 9)","('pressure', 9)","('quantitative', 8)","('critical', 8)","('potential', 8)","('signs', 7)","('open', 7)","('funding', 7)","('major', 6)","('share', 6)","('advice', 6)","('trading', 6)","('power', 5)","('director', 5)","('access', 5)","('demand', 4)","('flows', 4)","('users', 4)","('wealth', 4)","('offer', 4)","('lower', 2)","('forces', 2)","('adoption', 2)","('technologies', 2)","('alternative', 2)","('experts', 2)","('frastructure', 2)","('continued', 2)","('offering', 1)","('usage', 1)","('venture', 1)","('lend', 1)","('increasing', 1)","('incumbent', 1)","('underwriting', 1)","('authentication', 0)","('manufacturers', 0)","('connected', 0)","('circa', 0)","('increasingly', 0)","('forbes', 0)","('increased', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('context', 0)","('futures', 0)","('entrants', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('chain', 0)","('channels', 0)","('crowdfund', 0)","('offerings', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('innovation', 0)","('competition', 0)"
10,BNY MELLON,Finance/Accounting,96,3,TextRank,https://jobs.bnymellon.com/jobs?page=10&categories=Finance%2FAccounting,"('manage', 351)","('require', 261)","('process', 226)","('invest', 196)","('required', 155)","('data', 152)","('regulator', 133)","('services', 120)","('regulatory', 103)","('risk', 101)","('requirement', 101)","('requirements', 99)","('providing', 80)","('inform', 78)","('provide', 76)","('product', 76)","('investor', 69)","('information', 69)","('managing', 48)","('regulation', 46)","('base', 46)","('institution', 41)","('based', 41)","('products', 40)","('investments', 36)","('provides', 34)","('technology', 32)","('risks', 31)","('manager', 29)","('regulators', 29)","('transact', 27)","('managers', 25)","('banks', 24)","('production', 23)","('transactions', 23)","('processing', 11)","('manages', 9)","('platform', 8)","('insurance', 7)","('managed', 6)","('informed', 6)","('institute', 4)","('payments', 3)","('investing', 3)","('bases', 3)","('investment solution', 3)","('processed', 2)","('increasing', 1)","('productivity', 1)","('institutional investors', 1)","('regulated', 1)","('regulate', 1)","('requires', 1)","('capitalization', 1)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('marketing', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('financially', 0)","('financials', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('servicing', 0)","('deutsche bank', 0)","('manageable', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('accounts shifting customers', 0)","('transacting', 0)","('lowering market', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('traditional', 0)"
11,BNY MELLON,General Mgmt / Admin,10,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=General%20Mgmt%20%2F%20Admin,"('business', 53)","('service', 42)","('management', 36)","('financial', 22)","('services', 22)","('risk', 18)","('regulatory', 17)","('ability', 17)","('market', 14)","('product', 14)","('time', 13)","('asset', 12)","('industry', 12)","('provide', 10)","('system', 10)","('high', 10)","('global', 10)","('markets', 10)","('process', 9)","('role', 9)","('assets', 9)","('key', 8)","('investment', 8)","('solutions', 8)","('data', 7)","('systems', 7)","('risks', 7)","('individual', 7)","('investors', 6)","('processes', 6)","('regulators', 6)","('investor', 6)","('products', 5)","('potential', 5)","('institutions', 4)","('bank', 4)","('based', 4)","('current', 4)","('trade', 3)","('customer', 2)","('providers', 2)","('technology', 2)","('opportunities', 2)","('conclusion', 2)","('real', 2)","('customers', 1)","('alternative', 1)","('banks', 1)","('implications', 1)","('future', 1)","('lending', 1)","('transactions', 1)","('state', 1)","('models', 1)","('trading', 1)","('transfer', 1)","('transaction', 1)","('online', 1)","('case', 1)","('scale', 1)","('entities', 1)","('wealth', 1)","('identity', 0)","('platforms', 0)","('digital', 0)","('traditional', 0)","('insurance', 0)","('payment', 0)","('economic', 0)","('payments', 0)","('forum', 0)","('capital', 0)","('uncertainties', 0)","('access', 0)","('findings', 0)","('insurers', 0)","('dlt', 0)","('scenario', 0)","('intermediaries', 0)","('user', 0)","('states', 0)","('users', 0)","('introduction', 0)","('incumbents', 0)","('platform', 0)","('equity', 0)","('fis', 0)","('smart', 0)","('credit', 0)","('cost', 0)","('infrastructure', 0)","('funding', 0)","('automated', 0)","('banking', 0)","('ecosystem', 0)","('attributes', 0)","('firms', 0)","('mobile', 0)","('crowdfunding', 0)","('distributed', 0)"
11,BNY MELLON,General Mgmt / Admin,10,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=General%20Mgmt%20%2F%20Admin,"('team', 31)","('report', 27)","('experience', 22)","('lead', 13)","('time', 13)","('executive', 12)","('high', 10)","('system', 10)","('provide', 10)","('change', 9)","('role', 9)","('supporting', 8)","('regulation', 8)","('focus', 8)","('create', 6)","('processes', 6)","('strategy', 6)","('offer', 6)","('growth', 6)","('matter', 5)","('potential', 5)","('offering', 4)","('impact', 4)","('offerings', 4)","('early', 4)","('low', 4)","('gain', 3)","('partners', 3)","('pressure', 3)","('trade', 3)","('approach', 3)","('power', 2)","('subject', 2)","('opportunities', 2)","('adoption', 2)","('model', 2)","('experts', 2)","('case', 1)","('share', 1)","('advice', 1)","('alternative', 1)","('open', 1)","('trading', 1)","('wealth', 1)","('lend', 1)","('emerging', 1)","('continued', 1)","('incumbent', 1)","('models', 1)","('critical', 1)","('transactions', 1)","('authentication', 0)","('manufacturers', 0)","('connected', 0)","('demand', 0)","('lower', 0)","('circa', 0)","('flows', 0)","('increasingly', 0)","('major', 0)","('forces', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('user', 0)","('context', 0)","('core', 0)","('technologies', 0)","('signs', 0)","('futures', 0)","('venture', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('card', 0)","('users', 0)","('chain', 0)","('channels', 0)","('crowdfund', 0)","('frastructure', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('increasing', 0)","('funding', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('director', 0)","('underwriting', 0)","('access', 0)","('innovation', 0)","('competition', 0)"
11,BNY MELLON,General Mgmt / Admin,10,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=General%20Mgmt%20%2F%20Admin,"('manage', 55)","('require', 30)","('regulator', 23)","('services', 22)","('required', 22)","('risk', 18)","('regulatory', 17)","('invest', 16)","('product', 14)","('inform', 14)","('information', 13)","('provide', 10)","('process', 9)","('providing', 8)","('manager', 8)","('regulation', 8)","('base', 8)","('requirement', 8)","('risks', 7)","('data', 7)","('requirements', 7)","('regulators', 6)","('investor', 6)","('provides', 5)","('managing', 5)","('products', 5)","('institution', 4)","('investments', 4)","('based', 4)","('servicing', 3)","('managers', 3)","('marketing', 2)","('processing', 2)","('bases', 2)","('technology', 2)","('banks', 1)","('manages', 1)","('production', 1)","('productivity', 1)","('transactions', 1)","('transact', 1)","('requiring', 1)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('payments', 0)","('financially', 0)","('financials', 0)","('risking', 0)","('platform', 0)","('customer adoption', 0)","('retail banking', 0)","('increasing', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('managed', 0)","('manageable', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transacting', 0)","('institutional investors', 0)","('lowering market', 0)","('regulated', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('informed', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requires', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
12,BNY MELLON,Global Markets / Admin,19,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Global%20Markets,"('product', 88)","('market', 58)","('service', 56)","('process', 50)","('financial', 39)","('business', 38)","('trade', 34)","('data', 33)","('products', 32)","('services', 27)","('investment', 26)","('management', 25)","('risk', 23)","('asset', 23)","('markets', 23)","('investors', 21)","('investor', 21)","('system', 20)","('provide', 19)","('industry', 19)","('global', 18)","('ability', 18)","('processes', 17)","('technology', 17)","('time', 16)","('regulatory', 16)","('solutions', 16)","('transaction', 15)","('assets', 14)","('trading', 12)","('high', 11)","('access', 10)","('transactions', 10)","('systems', 9)","('individual', 9)","('institutions', 8)","('key', 7)","('role', 7)","('opportunities', 6)","('alternative', 5)","('capital', 5)","('intermediaries', 5)","('state', 4)","('case', 4)","('risks', 3)","('models', 3)","('firms', 3)","('future', 2)","('findings', 2)","('potential', 2)","('user', 2)","('transfer', 2)","('platforms', 1)","('payment', 1)","('economic', 1)","('payments', 1)","('lending', 1)","('based', 1)","('regulators', 1)","('conclusion', 1)","('platform', 1)","('equity', 1)","('cost', 1)","('funding', 1)","('scale', 1)","('entities', 1)","('customers', 0)","('identity', 0)","('customer', 0)","('digital', 0)","('traditional', 0)","('bank', 0)","('insurance', 0)","('banks', 0)","('forum', 0)","('uncertainties', 0)","('implications', 0)","('providers', 0)","('insurers', 0)","('dlt', 0)","('scenario', 0)","('states', 0)","('users', 0)","('introduction', 0)","('incumbents', 0)","('fis', 0)","('smart', 0)","('credit', 0)","('infrastructure', 0)","('real', 0)","('automated', 0)","('banking', 0)","('online', 0)","('ecosystem', 0)","('attributes', 0)","('mobile', 0)","('current', 0)","('wealth', 0)","('crowdfunding', 0)","('distributed', 0)"
12,BNY MELLON,Global Markets / Admin,19,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Global%20Markets,"('experience', 65)","('team', 59)","('trade', 34)","('report', 32)","('system', 20)","('provide', 19)","('focus', 17)","('processes', 17)","('time', 16)","('regulation', 13)","('low', 13)","('change', 12)","('trading', 12)","('lead', 12)","('high', 11)","('offer', 11)","('offering', 10)","('supporting', 10)","('access', 10)","('transactions', 10)","('offerings', 9)","('growth', 9)","('create', 8)","('strategy', 8)","('early', 7)","('role', 7)","('opportunities', 6)","('partners', 5)","('alternative', 5)","('approach', 5)","('gain', 4)","('case', 4)","('share', 3)","('matter', 3)","('quantitative', 3)","('model', 3)","('models', 3)","('demand', 2)","('flows', 2)","('subject', 2)","('impact', 2)","('user', 2)","('emerging', 2)","('potential', 2)","('lower', 1)","('major', 1)","('forces', 1)","('core', 1)","('channels', 1)","('lend', 1)","('funding', 1)","('critical', 1)","('innovation', 1)","('authentication', 0)","('manufacturers', 0)","('power', 0)","('connected', 0)","('circa', 0)","('increasingly', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('adoption', 0)","('context', 0)","('technologies', 0)","('pressure', 0)","('signs', 0)","('futures', 0)","('venture', 0)","('advice', 0)","('executive', 0)","('entrants', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('open', 0)","('card', 0)","('experts', 0)","('users', 0)","('chain', 0)","('wealth', 0)","('crowdfund', 0)","('frastructure', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('increasing', 0)","('continued', 0)","('incumbent', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('director', 0)","('underwriting', 0)","('competition', 0)"
12,BNY MELLON,Global Markets / Admin,19,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Global%20Markets,"('product', 88)","('manage', 61)","('process', 50)","('invest', 50)","('require', 38)","('data', 33)","('products', 32)","('services', 27)","('risk', 23)","('required', 23)","('investor', 21)","('provide', 19)","('processing', 17)","('regulator', 17)","('technology', 17)","('institution', 16)","('transact', 16)","('regulatory', 16)","('providing', 15)","('regulation', 13)","('manager', 11)","('inform', 11)","('transactions', 10)","('information', 10)","('requirements', 10)","('requirement', 10)","('provides', 9)","('managers', 9)","('investments', 8)","('managing', 5)","('institutional investors', 5)","('marketing', 4)","('servicing', 4)","('risks', 3)","('requires', 3)","('managed', 2)","('manages', 2)","('production', 2)","('productivity', 2)","('base', 2)","('customized', 1)","('payments', 1)","('platform', 1)","('regulators', 1)","('based', 1)","('informed', 1)","('banks', 0)","('banked', 0)","('customization', 0)","('customs', 0)","('insurance', 0)","('insurers', 0)","('insure', 0)","('insurer', 0)","('insuring', 0)","('insured', 0)","('financially', 0)","('financials', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increasing', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('manageable', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transacting', 0)","('lowering market', 0)","('regulated', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('invested', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
13,BNY MELLON,Human Resources,24,1,wordcount,https://jobs.bnymellon.com/jobs?page=1&categories=Human%20Resources,"('business', 143)","('management', 56)","('service', 56)","('high', 55)","('process', 46)","('financial', 40)","('global', 30)","('role', 30)","('services', 25)","('market', 23)","('provide', 23)","('data', 22)","('ability', 22)","('processes', 21)","('time', 18)","('asset', 18)","('system', 15)","('key', 14)","('solutions', 14)","('markets', 14)","('assets', 14)","('investors', 12)","('investment', 12)","('individual', 12)","('investor', 12)","('implications', 11)","('technology', 11)","('opportunities', 11)","('institutions', 8)","('systems', 8)","('case', 8)","('scale', 7)","('risk', 6)","('based', 6)","('industry', 6)","('trade', 6)","('future', 5)","('cost', 4)","('current', 4)","('user', 3)","('product', 3)","('firms', 3)","('platforms', 2)","('products', 2)","('forum', 2)","('regulatory', 2)","('platform', 2)","('infrastructure', 2)","('real', 2)","('wealth', 2)","('customer', 1)","('insurance', 1)","('payment', 1)","('access', 1)","('findings', 1)","('providers', 1)","('insurers', 1)","('state', 1)","('risks', 1)","('regulators', 1)","('users', 1)","('equity', 1)","('funding', 1)","('attributes', 1)","('customers', 0)","('identity', 0)","('digital', 0)","('traditional', 0)","('bank', 0)","('alternative', 0)","('banks', 0)","('economic', 0)","('payments', 0)","('capital', 0)","('uncertainties', 0)","('lending', 0)","('transactions', 0)","('dlt', 0)","('potential', 0)","('scenario', 0)","('intermediaries', 0)","('states', 0)","('introduction', 0)","('incumbents', 0)","('conclusion', 0)","('fis', 0)","('smart', 0)","('credit', 0)","('models', 0)","('trading', 0)","('transfer', 0)","('transaction', 0)","('automated', 0)","('banking', 0)","('online', 0)","('ecosystem', 0)","('mobile', 0)","('entities', 0)","('crowdfunding', 0)","('distributed', 0)"
13,BNY MELLON,Human Resources,24,2,TF/IDF,https://jobs.bnymellon.com/jobs?page=1&categories=Human%20Resources,"('experience', 80)","('high', 55)","('lead', 51)","('team', 49)","('role', 30)","('focus', 27)","('strategy', 24)","('provide', 23)","('report', 21)","('processes', 21)","('change', 20)","('time', 18)","('system', 15)","('partners', 12)","('opportunities', 11)","('offer', 11)","('create', 10)","('supporting', 10)","('executive', 10)","('matter', 10)","('growth', 10)","('case', 8)","('trade', 6)","('approach', 6)","('early', 6)","('low', 5)","('gain', 4)","('advice', 4)","('share', 3)","('subject', 3)","('user', 3)","('core', 3)","('critical', 3)","('connected', 2)","('circa', 2)","('offering', 2)","('context', 2)","('technologies', 2)","('regulation', 2)","('open', 2)","('wealth', 2)","('frastructure', 2)","('incumbent', 2)","('lower', 1)","('flows', 1)","('impact', 1)","('adoption', 1)","('pressure', 1)","('card', 1)","('users', 1)","('channels', 1)","('offerings', 1)","('funding', 1)","('access', 1)","('authentication', 0)","('manufacturers', 0)","('power', 0)","('demand', 0)","('increasingly', 0)","('major', 0)","('forces', 0)","('forbes', 0)","('usage', 0)","('increased', 0)","('challenger', 0)","('externalization', 0)","('paths', 0)","('merchants', 0)","('signs', 0)","('futures', 0)","('venture', 0)","('alternative', 0)","('entrants', 0)","('quantitative', 0)","('studies', 0)","('ecosystems', 0)","('officer', 0)","('retail', 0)","('model', 0)","('trading', 0)","('experts', 0)","('chain', 0)","('crowdfund', 0)","('lend', 0)","('ecosystem', 0)","('fintech', 0)","('techs', 0)","('emerging', 0)","('increasing', 0)","('continued', 0)","('models', 0)","('distributors', 0)","('insurtechs', 0)","('chief', 0)","('director', 0)","('potential', 0)","('underwriting', 0)","('innovation', 0)","('transactions', 0)","('competition', 0)"
13,BNY MELLON,Human Resources,24,3,TextRank,https://jobs.bnymellon.com/jobs?page=1&categories=Human%20Resources,"('manage', 107)","('require', 66)","('process', 46)","('required', 44)","('invest', 30)","('services', 25)","('provide', 23)","('data', 22)","('manager', 20)","('requirements', 18)","('requirement', 18)","('managing', 13)","('providing', 12)","('managers', 12)","('investor', 12)","('technology', 11)","('provides', 8)","('institution', 8)","('base', 7)","('risk', 6)","('invested', 6)","('investments', 6)","('based', 6)","('information', 5)","('inform', 5)","('marketing', 3)","('product', 3)","('regulator', 3)","('platform', 2)","('servicing', 2)","('managed', 2)","('manages', 2)","('products', 2)","('regulation', 2)","('regulatory', 2)","('insurance', 1)","('insurers', 1)","('insure', 1)","('insurer', 1)","('financials', 1)","('risks', 1)","('processing', 1)","('regulators', 1)","('requires', 1)","('banks', 0)","('banked', 0)","('customized', 0)","('customization', 0)","('customs', 0)","('insuring', 0)","('insured', 0)","('payments', 0)","('financially', 0)","('risking', 0)","('customer adoption', 0)","('retail banking', 0)","('increasing', 0)","('increase', 0)","('increased', 0)","('increases', 0)","('deutsche bank', 0)","('manageable', 0)","('production', 0)","('productivity', 0)","('global financial institutions provided', 0)","('digital', 0)","('digit', 0)","('digitization', 0)","('incumbent service providers', 0)","('processed', 0)","('institute', 0)","('accounts shifting customers', 0)","('transactions', 0)","('transacting', 0)","('transact', 0)","('institutional investors', 0)","('lowering market', 0)","('regulated', 0)","('regulate', 0)","('regulates', 0)","('regulating', 0)","('ceo', 0)","('investing', 0)","('investable', 0)","('invests', 0)","('bases', 0)","('technologically', 0)","('identities', 0)","('worlds', 0)","('informed', 0)","('investment solution', 0)","('standardize processes', 0)","('keys', 0)","('provider especially', 0)","('requiring', 0)","('identity solutions', 0)","('capitalize', 0)","('capitals', 0)","('capitalization', 0)","('traditional', 0)"
14,BNY MELLON,Information Technology,201,1,wordcount,https://jobs.bnymellon.com/jobs?page=17&categories=Information%20Technology,"('service', 920)","('financial', 803)","('business', 764)","('system', 536)","('technology', 525)","('data', 522)","('services', 522)","('provide', 514)","('solutions', 506)","('management', 464)","('systems', 375)","('process', 349)","('industry', 327)","('time', 304)","('ability', 259)","('investment', 258)","('market', 256)","('investor', 250)","('investors', 249)","('infrastructure', 234)","('asset', 222)","('markets', 218)","('assets', 215)","('high', 207)","('product', 181)","('based', 161)","('processes', 160)","('individual', 160)","('risk', 149)","('platform', 137)","('trade', 130)","('institutions', 107)","('global', 88)","('customer', 87)","('platforms', 80)","('products', 68)","('user', 67)","('role', 62)","('cost', 61)","('opportunities', 60)","('customers', 58)","('current', 49)","('key', 42)","('regulatory', 41)","('case', 38)","('bank', 36)","('distributed', 36)","('risks', 33)","('future', 29)","('scale', 29)","('models', 27)","('automated', 25)","('transaction', 24)","('users', 21)","('conclusion', 21)","('state', 20)","('potential', 18)","('scenario', 18)","('transactions', 16)","('payment', 15)","('capital', 15)","('banking', 15)","('banks', 13)","('forum', 13)","('access', 13)","('payments', 12)","('implications', 12)","('regulators', 11)","('real', 11)","('findings', 8)","('online', 8)","('ecosystem', 7)","('trading', 6)","('wealth', 6)","('traditional', 5)","('identity', 4)","('transfer', 4)","('credit', 3)","('firms', 3)","('mobile', 3)","('digital', 2)","('equity', 2)","('funding', 2)","('alternative', 1)","('economic', 1)","('introduction', 1)","('incumbents', 1)","('entities', 1)","('insurance', 0)","('uncertainties', 0)","('providers', 0)","('lending', 0)","('insurers', 0)","('dlt', 0)","('intermediaries', 0)","('states', 0)","('fis', 0)","('smart', 0)","('attributes', 0)","('crowdfunding', 0)"
